numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_brut_dbm;rssi_calibre_dbm;offset_db;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
1775;1784552541.613717079;1007.217845;7d:1b:e3:75:eb:ee;36;0x00;-77;-67.59;9.41;39;368.000;1784552541.614085197;303.050;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1776;1784552541.874656916;1007.478785;7d:1b:e3:75:eb:ee;36;0x00;-67;-57.59;9.41;38;368.000;1784552541.875025034;260.940;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1777;1784552541.901288033;1007.505416;7d:1b:e3:75:eb:ee;36;0x00;-77;-67.59;9.41;39;368.000;1784552541.901656151;26.631;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1778;1784552542.731086969;1008.335215;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552542.731455088;829.799;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1779;1784552542.757632017;1008.361760;7d:1b:e3:75:eb:ee;36;0x00;-70;-60.59;9.41;39;368.000;1784552542.758000135;26.545;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1780;1784552543.588583946;1009.192712;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;38;368.000;1784552543.588952065;830.952;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1781;1784552543.610076904;1009.214205;7d:1b:e3:75:eb:ee;36;0x00;-74;-64.59;9.41;39;368.000;1784552543.610445023;21.493;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1782;1784552543.874119997;1009.478248;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;38;368.000;1784552543.874488115;264.043;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1783;1784552543.900686979;1009.504815;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;39;368.000;1784552543.901055098;26.567;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1784;1784552544.160973072;1009.765101;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552544.161341190;260.286;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1785;1784552544.172101974;1009.776230;7d:1b:e3:75:eb:ee;36;0x00;-67;-57.59;9.41;39;368.000;1784552544.172470093;11.129;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1786;1784552544.772514105;1010.376642;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552544.772882223;600.412;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1787;1784552544.793822050;1010.397950;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552544.794190168;21.308;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1788;1784552545.017488003;1010.621616;7d:1b:e3:75:eb:ee;36;0x00;-67;-57.59;9.41;38;368.000;1784552545.017856121;223.666;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1789;1784552545.044095039;1010.648223;7d:1b:e3:75:eb:ee;36;0x00;-65;-55.59;9.41;39;368.000;1784552545.044463158;26.607;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1790;1784552545.299175024;1010.903303;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;37;368.000;1784552545.299543142;255.080;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1791;1784552545.347012043;1010.951140;7d:1b:e3:75:eb:ee;36;0x00;-62;-52.59;9.41;38;368.000;1784552545.347380161;47.837;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1792;1784552545.384006977;1010.988135;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552545.384375095;36.995;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1793;1784552545.589793921;1011.193922;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552545.590162039;205.787;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1794;1784552545.611221075;1011.215349;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;39;368.000;1784552545.611589193;21.427;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1795;1784552545.874422073;1011.478550;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;38;368.000;1784552545.874790192;263.201;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1796;1784552545.905949116;1011.510077;7d:1b:e3:75:eb:ee;36;0x00;-70;-60.59;9.41;39;368.000;1784552545.906317234;31.527;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1797;1784552546.168896914;1011.773025;7d:1b:e3:75:eb:ee;36;0x00;-78;-68.59;9.41;37;368.000;1784552546.169265032;262.948;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1798;1784552546.454866886;1012.058995;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;38;368.000;1784552546.455235004;285.970;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1799;1784552546.481369972;1012.085498;7d:1b:e3:75:eb:ee;36;0x00;-75;-65.59;9.41;39;368.000;1784552546.481738091;26.503;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1800;1784552546.742423058;1012.346551;7d:1b:e3:75:eb:ee;36;0x00;-76;-66.59;9.41;37;368.000;1784552546.742791176;261.053;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1801;1784552547.022200108;1012.626328;7d:1b:e3:75:eb:ee;36;0x00;-72;-62.59;9.41;38;368.000;1784552547.022568226;279.777;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1802;1784552547.048687935;1012.652816;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552547.049056053;26.488;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1803;1784552547.311537981;1012.915666;7d:1b:e3:75:eb:ee;36;0x00;-67;-57.59;9.41;38;368.000;1784552547.311906099;262.850;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1804;1784552547.338148117;1012.942276;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552547.338516235;26.610;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1805;1784552547.607589960;1013.211718;7d:1b:e3:75:eb:ee;36;0x00;-65;-55.59;9.41;38;368.000;1784552547.607958078;269.442;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1806;1784552547.650266886;1013.254395;7d:1b:e3:75:eb:ee;36;0x00;-62;-52.59;9.41;39;368.000;1784552547.650635004;42.677;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1807;1784552547.886666059;1013.490794;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552547.887034178;236.399;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1808;1784552547.918756962;1013.522885;7d:1b:e3:75:eb:ee;36;0x00;-63;-53.59;9.41;39;368.000;1784552547.919125080;32.091;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1809;1784552548.183361053;1013.787489;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552548.183729172;264.604;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1810;1784552548.204710960;1013.808839;7d:1b:e3:75:eb:ee;36;0x00;-63;-53.59;9.41;39;368.000;1784552548.205079079;21.350;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1811;1784552548.473030090;1014.077158;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552548.473398209;268.319;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1812;1784552548.507424116;1014.111552;7d:1b:e3:75:eb:ee;36;0x00;-63;-53.59;9.41;39;368.000;1784552548.507792234;34.394;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1813;1784552548.753603935;1014.357732;7d:1b:e3:75:eb:ee;36;0x00;-63;-53.59;9.41;38;368.000;1784552548.753972054;246.180;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1814;1784552548.779952049;1014.384080;7d:1b:e3:75:eb:ee;36;0x00;-63;-53.59;9.41;39;368.000;1784552548.780320168;26.348;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1815;1784552549.028518915;1014.632647;7d:1b:e3:75:eb:ee;36;0x00;-63;-53.59;9.41;38;368.000;1784552549.028887033;248.567;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1816;1784552549.054930925;1014.659059;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552549.055299044;26.412;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1817;1784552549.319078922;1014.923207;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552549.319447041;264.148;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1818;1784552549.350588083;1014.954716;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552549.350956202;31.509;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1819;1784552549.603068113;1015.207196;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552549.603436232;252.480;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1820;1784552549.634645939;1015.238774;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552549.635014057;31.578;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1821;1784552549.892324924;1015.496453;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552549.892693043;257.679;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1822;1784552549.923908949;1015.528037;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;39;368.000;1784552549.924277067;31.584;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1823;1784552550.453761101;1016.057889;7d:1b:e3:75:eb:ee;36;0x00;-67;-57.59;9.41;38;368.000;1784552550.454129219;529.852;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1824;1784552550.485578060;1016.089706;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;39;368.000;1784552550.485946178;31.817;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1825;1784552550.768759012;1016.372887;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;37;368.000;1784552550.769127131;283.181;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1826;1784552551.011831045;1016.615959;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;38;368.000;1784552551.012199163;243.072;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1827;1784552551.038249969;1016.642378;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552551.038618088;26.419;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1828;1784552551.309025049;1016.913153;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;37;368.000;1784552551.309393167;270.775;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1829;1784552551.336616993;1016.940745;7d:1b:e3:75:eb:ee;36;0x00;-71;-61.59;9.41;38;368.000;1784552551.336985111;27.592;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1830;1784552551.368336916;1016.972465;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;39;368.000;1784552551.368705034;31.720;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1831;1784552551.595463037;1017.199591;7d:1b:e3:75:eb:ee;36;0x00;-71;-61.59;9.41;38;368.000;1784552551.595831156;227.126;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1832;1784552551.621859074;1017.225987;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552551.622227192;26.396;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1833;1784552551.871881962;1017.476010;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;38;368.000;1784552551.872250080;250.023;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1834;1784552551.898226023;1017.502354;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552551.898594141;26.344;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1835;1784552552.159851074;1017.763979;7d:1b:e3:75:eb:ee;36;0x00;-65;-55.59;9.41;37;368.000;1784552552.160219193;261.625;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1836;1784552552.433841944;1018.037970;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;38;368.000;1784552552.434210062;273.991;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1837;1784552552.465496063;1018.069624;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552552.465864182;31.654;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1838;1784552552.718426943;1018.322555;7d:1b:e3:75:eb:ee;36;0x00;-67;-57.59;9.41;37;368.000;1784552552.718795061;252.931;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1839;1784552553.003252029;1018.607380;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;38;368.000;1784552553.003620148;284.825;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1840;1784552553.029815912;1018.633944;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552553.030184031;26.564;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1841;1784552553.298832893;1018.902961;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;38;368.000;1784552553.299201012;269.017;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1842;1784552553.325153112;1018.929281;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552553.325521231;26.320;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1843;1784552553.579898119;1019.184026;7d:1b:e3:75:eb:ee;36;0x00;-65;-55.59;9.41;37;368.000;1784552553.580266237;254.745;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1844;1784552553.611373901;1019.215502;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;38;368.000;1784552553.611742020;31.476;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1845;1784552553.648109913;1019.252238;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;39;368.000;1784552553.648478031;36.736;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1846;1784552553.868561983;1019.472690;7d:1b:e3:75:eb:ee;36;0x00;-70;-60.59;9.41;38;368.000;1784552553.868930101;220.452;0x004c;0215e20a39f473f54bc4a12f17d1ad07a9610000000008;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1847;1784552553.894913912;1019.499042;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552553.895282030;26.352;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1848;1784552554.438580036;1020.042708;7d:1b:e3:73:eb:ee;36;0x00;-69;-59.59;9.41;38;368.000;1784552554.438948154;543.666;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1849;1784552554.470253944;1020.074382;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;39;368.000;1784552554.470622063;31.674;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1850;1784552554.751394987;1020.355523;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;39;368.000;1784552554.751763105;281.141;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1851;1784552555.008516073;1020.612644;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;37;368.000;1784552555.008884192;257.121;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1852;1784552555.289678097;1020.893806;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;38;368.000;1784552555.290046215;281.162;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1853;1784552555.321243048;1020.925371;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;39;368.000;1784552555.321611166;31.565;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1854;1784552555.568898916;1021.173027;7d:1b:e3:75:eb:ee;36;0x00;-67;-57.59;9.41;38;368.000;1784552555.569267035;247.656;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1855;1784552555.600565910;1021.204694;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;39;368.000;1784552555.600934029;31.667;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1856;1784552555.858886003;1021.463014;7d:1b:e3:75:eb:ee;36;0x00;-65;-55.59;9.41;37;368.000;1784552555.859254122;258.320;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1857;1784552555.913317919;1021.517446;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;39;368.000;1784552555.913686037;54.432;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1858;1784552556.142420053;1021.746548;7d:1b:e3:75:eb:ee;36;0x00;-69;-59.59;9.41;38;368.000;1784552556.142788172;229.102;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1859;1784552556.163892984;1021.768021;7d:1b:e3:75:eb:ee;36;0x00;-66;-56.59;9.41;39;368.000;1784552556.164261103;21.473;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1860;1784552556.422955990;1022.027084;7d:1b:e3:75:eb:ee;36;0x00;-68;-58.59;9.41;38;368.000;1784552556.423324108;259.063;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1861;1784552556.434246063;1022.038374;7d:1b:e3:75:eb:ee;36;0x00;-72;-62.59;9.41;39;368.000;1784552556.434614182;11.290;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
1862;1784552556.719268084;1022.323396;7d:1b:e3:75:eb:ee;36;0x00;-64;-54.59;9.41;38;368.000;1784552556.719636202;285.022;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
