parametre;valeur
debut;2026-08-18T14:33:23.144203
motif_arret;arrêt manuel
nombre_mesures;30
energie_totale_j;1.7291586224958511e-12
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
