timestamp_epoch;elapsed_s;source;technology;band;device;rssi_dbm;adc_code;voltage_v;power_detector_dbm;power_antenna_dbm;power_w;duration_s;energy_j;cumulative_energy_j;packet_length_bytes;pdu_type;channel;alert_level;simulated
1784900811.0493193;0.014300350999974398;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-35.0;;;;-35.0;3.162277660168379e-07;0.1;3.162277660168379e-08;3.162277660168379e-08;;;;ROUGE;False
1784900811.1483545;0.11333562899994831;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-35.0;;;;-35.0;3.162277660168379e-07;0.1;3.162277660168379e-08;6.324555320336758e-08;;;;ROUGE;False
1784900811.2480159;0.21299754400001802;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;1.0305627025871729e-07;;;;ROUGE;False
1784900811.348453;0.313434419000032;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;1.42866987314067e-07;;;;ROUGE;False
1784900811.4485817;0.41356298400000924;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;1.826777043694167e-07;;;;ROUGE;False
1784900811.548613;0.5135942490001071;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;2.224884214247664e-07;;;;ROUGE;False
1784900811.6486151;0.6135967719999371;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;2.6229913848011607e-07;;;;ROUGE;False
1784900811.748729;0.7137107809999179;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;3.0210985553546575e-07;;;;ROUGE;False
1784900811.8487267;0.8137081370000487;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;3.419205725908154e-07;;;;ROUGE;False
1784900811.9488537;0.9138352760000998;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;3.817312896461651e-07;;;;ROUGE;False
1784900812.0488873;1.0138688229999389;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;4.215420067015148e-07;;;;ROUGE;False
1784900812.1494687;1.1144497989998854;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;4.6135272375686445e-07;;;;ROUGE;False
1784900812.249611;1.2145925540000917;Wi-Fi;Wi-Fi;2,4/5 GHz;wlan0;-34.0;;;;-34.0;3.981071705534969e-07;0.1;3.9810717055349696e-08;5.011634408122142e-07;;;;ROUGE;False
