index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732966.828753;1784732966.828753;0.0;;1;37;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;3.68e-14;3.68e-05
2;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732972.832843;1784732972.832843;0.0;6004.090070724487;1;38;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;7.36e-14;7.36e-05
3;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732972.879387;1784732972.879387;0.0;46.54383659362793;1;39;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;1.660374206795526e-13;0.00016603742067955262
4;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732973.664079;1784732973.664079;0.0;784.6920490264893;1;39;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;2.584748413591052e-13;0.0002584748413591052
5;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732974.258303;1784732974.258303;0.0;594.2239761352539;1;39;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;3.509122620386578e-13;0.0003509122620386578
6;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732977.973289;1784732977.973289;0.0;3714.9860858917236;1;37;ADV_IND;36;-72.0;368.0;2.3219230276871145e-14;2.3219230276871145e-05;3.7413149231552896e-13;0.000374131492315529
7;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732980.287494;1784732980.287494;0.0;2314.2049312591553;1;39;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;5.206349310792159e-13;0.0005206349310792159
8;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732987.409161;1784732987.409161;0.0;7121.667146682739;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;6.370067489734122e-13;0.0006370067489734122
9;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732989.73719;1784732989.73719;0.0;2328.028917312622;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;7.533785668676085e-13;0.0007533785668676085
10;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732990.549312;1784732990.549312;0.0;812.122106552124;1;37;ADV_IND;36;-69.0;368.0;4.6328455154025316e-14;4.632845515402532e-05;7.997070220216338e-13;0.0007997070220216338
11;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732992.901261;1784732992.901261;0.0;2351.9489765167236;1;37;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;8.365070220216339e-13;0.0008365070220216339
12;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784732993.718958;1784732993.718958;0.0;817.6968097686768;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;9.528788399158303e-13;0.0009528788399158302
13;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733000.867848;1784733000.867848;0.0;7148.890018463135;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;1.0692506578100266e-12;0.0010692506578100266
14;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733001.435696;1784733001.435696;0.0;567.8479671478271;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;1.1856224757042229e-12;0.0011856224757042229
15;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733003.742786;1784733003.742786;0.0;2307.0900440216064;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;1.3019942935984192e-12;0.0013019942935984191
16;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733005.444372;1784733005.444372;0.0;1701.5860080718994;1;37;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;1.3387942935984192e-12;0.0013387942935984192
17;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733005.470568;1784733005.470568;0.0;26.196002960205078;1;38;ADV_IND;36;-72.0;368.0;2.3219230276871145e-14;2.3219230276871145e-05;1.3620135238752904e-12;0.0013620135238752904
18;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733005.502069;1784733005.502069;0.0;31.501054763793945;1;39;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;1.454450944554843e-12;0.001454450944554843
19;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733006.571389;1784733006.571389;0.0;1069.3199634552002;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;1.5708227624490393e-12;0.0015708227624490394
20;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733008.292485;1784733008.292485;0.0;1721.0960388183594;1;37;ADV_IND;36;-70.0;368.0;3.68e-14;3.68e-05;1.6076227624490393e-12;0.0016076227624490392
21;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;50:25:ef:1c:38:b1;1784733008.617961;1784733008.617961;0.0;325.47593116760254;1;39;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;1.7239945803432356e-12;0.0017239945803432357
