numero_pic,debut_s,fin_s,duree_s,rssi_moy_dbm,puissance_moy_w,energie_j
1,0.0011856555938720703,78.59831213951111,78.59712648391724,-25.91358024691358,2.5623707924053766e-06,0.00020139498126938061
2,82.62058877944946,83.58075523376465,0.9601664543151855,-28.0,1.584893192461114e-06,1.5217612770736629e-06
3,108.60711693763733,218.61323070526123,110.0061137676239,-25.227272727272727,3.001046517818875e-06,0.0003301334646611147
4,220.59155678749084,228.60765624046326,8.016099452972412,-25.25,2.9853826189179572e-06,2.3931123978421583e-05
5,244.61411929130554,255.6081042289734,10.993984937667847,-24.454545454545453,3.5854647284751014e-06,3.94185452193946e-05
6,262.628835439682,265.6146283149719,2.985792875289917,-29.0,1.2589254117941661e-06,3.758890525056446e-06
7,278.5987284183502,279.5968382358551,0.9981098175048828,-28.0,1.584893192461114e-06,1.5818974550920937e-06
8,282.6267623901367,293.6155548095703,10.988792419433594,-29.0,1.2589254117941661e-06,1.3834070021756048e-05
9,297.6310136318207,299.62654209136963,1.9955284595489502,-29.0,1.2589254117941661e-06,2.51222148768464e-06
