parametre;valeur
duree_acquisition_s;120.64918799000043
temps_exposition_rf_s;0.296976
taux_occupation_percent;0.24614836199694426
puissance_moyenne_nw;12.876922321607273
energie_totale_nj;3.824136883381641
indice_tempo;64.8488
niveau_tempo;ROUGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
