parametre;valeur
duree_acquisition_s;120.90450801499992
temps_exposition_rf_s;0.432272
taux_occupation_percent;0.35753174724169134
puissance_moyenne_nw;5.040869642989959
energie_totale_nj;2.183999052597586
indice_tempo;71.6136
niveau_tempo;ROUGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
