timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-23T00:24:10.038128;Appareil_001;INITIAL;ORANGE;RSSI;-64.0;dBm
2026-07-23T00:24:22.858404;Appareil_001;ORANGE;ROUGE;RSSI;-53.0;dBm
2026-07-23T00:28:39.023049;Appareil_002;INITIAL;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:28:57.114064;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:28:57.359687;Appareil_002;ORANGE;ROUGE;RSSI;-52.0;dBm
2026-07-23T00:28:57.896014;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:28:58.417208;Appareil_002;ORANGE;ROUGE;RSSI;-52.0;dBm
2026-07-23T00:29:13.653132;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:29:13.871871;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:20.939742;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:21.163749;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:21.524877;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:21.748456;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:22.649361;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:22.873338;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:22.894676;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:23.118718;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:24.694179;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:24.917632;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:25.448221;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:25.771374;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:26.372590;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:26.927991;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:26.950356;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:27.176424;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:27.196207;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:27.419111;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:27.440041;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:27.764357;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:27.788329;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:28.013755;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:28.036590;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:28.380991;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:28.402848;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:28.630150;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:28.899094;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:29.225540;Appareil_002;ORANGE;ROUGE;RSSI;-53.0;dBm
2026-07-23T00:30:30.693148;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:30.915988;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:31.181320;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:31.443317;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:31.466724;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:31.810737;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:31.839496;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:32.063706;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:32.085791;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:32.640772;Appareil_002;ORANGE;ROUGE;RSSI;-53.0;dBm
2026-07-23T00:30:32.690260;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:32.977236;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:33.521997;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:33.749231;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:33.773609;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:33.999730;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:34.653413;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:35.227939;Appareil_002;ORANGE;ROUGE;RSSI;-53.0;dBm
2026-07-23T00:30:35.277177;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:35.428496;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:35.555575;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:35.781210;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:35.803440;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:36.039987;Appareil_002;ORANGE;ROUGE;RSSI;-52.0;dBm
2026-07-23T00:30:36.082390;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:36.308347;Appareil_002;ORANGE;ROUGE;RSSI;-53.0;dBm
2026-07-23T00:30:36.348343;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:36.676768;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:36.699379;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:36.936570;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:36.959639;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:37.195620;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:37.218478;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:38.032825;Appareil_002;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:30:38.382126;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:38.614708;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:38.647900;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:30:38.874256;Appareil_002;ORANGE;ROUGE;RSSI;-51.0;dBm
2026-07-23T00:30:38.897037;Appareil_002;ROUGE;ORANGE;RSSI;-56.0;dBm
