parametre;valeur
debut;2026-08-25T20:50:27.401772
motif_arret;condition d'arrêt atteinte
nombre_mesures;2618
energie_totale_j;3.6155373107778066e-06
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
