parametre;valeur
debut;2026-07-26T02:56:45.527749
motif_arret;arrêt manuel
nombre_mesures;306
energie_totale_j;1.3003385623171312e-08
simulation_activee;True
mcp3208_active;False
ble_actif;False
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
