parametre;valeur
debut;2026-08-25T16:17:46.338189
motif_arret;arrêt manuel
nombre_mesures;410
energie_totale_j;6.16073464821521e-12
simulation_activee;False
mcp3208_active;False
ble_actif;True
wifi_actif;False
lora_simulation_active;False
lora_reel_actif;False
