temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0009088516235351562,1,"PAQUET,375,TAILLE,15,Bonjour famille",-33,5.011872336272725e-07,0.0001364393409368997
0.5750799179077148,2,"PAQUET,376,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-32,6.30957344480193e-07,0.0001364393409368997
1.3796415328979492,3,"PAQUET,377,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-34,3.981071705534969e-07,0.0001364393409368997
1.9398953914642334,4,"PAQUET,378,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-34,3.981071705534969e-07,0.0001364393409368997
2.7096779346466064,5,"PAQUET,379,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-34,3.981071705534969e-07,0.0001364393409368997
3.4434351921081543,6,"PAQUET,380,TAILLE,15,Bonjour famille",-34,3.981071705534969e-07,0.0001364393409368997
4.123303413391113,7,"PAQUET,381,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-34,3.981071705534969e-07,0.0001364393409368997
4.8440656661987305,8,"PAQUET,382,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-34,3.981071705534969e-07,0.0001364393409368997
5.326436281204224,9,"PAQUET,383,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-34,3.981071705534969e-07,0.0001364393409368997
6.012815952301025,10,"PAQUET,384,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-34,3.981071705534969e-07,0.0001364393409368997
6.75116753578186,11,"PAQUET,385,TAILLE,15,Bonjour famille",-33,5.011872336272725e-07,0.0001364393409368997
7.4774088859558105,12,"PAQUET,386,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-33,5.011872336272725e-07,0.0001364393409368997
8.223505973815918,13,"PAQUET,387,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-34,3.981071705534969e-07,0.0001364393409368997
8.930813312530518,14,"PAQUET,388,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-33,5.011872336272725e-07,0.0001364393409368997
9.637437343597412,15,"PAQUET,389,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-35,3.162277660168379e-07,0.0001364393409368997
10.41029667854309,16,"PAQUET,390,TAILLE,15,Bonjour famille",-35,3.162277660168379e-07,0.0001364393409368997
11.167185068130493,17,"PAQUET,391,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-33,5.011872336272725e-07,0.0001364393409368997
11.931500911712646,18,"PAQUET,392,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-33,5.011872336272725e-07,0.0001364393409368997
12.708725452423096,19,"PAQUET,393,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-33,5.011872336272725e-07,0.0001364393409368997
13.468259572982788,20,"PAQUET,394,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-33,5.011872336272725e-07,0.0001364393409368997
14.22653603553772,21,"PAQUET,395,TAILLE,15,Bonjour famille",-33,5.011872336272725e-07,0.0001364393409368997
15.005180835723877,22,"PAQUET,396,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-34,3.981071705534969e-07,0.0001364393409368997
15.814427137374878,23,"PAQUET,397,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-34,3.981071705534969e-07,0.0001364393409368997
16.57083511352539,24,"PAQUET,398,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-33,5.011872336272725e-07,0.0001364393409368997
17.309288263320923,25,"PAQUET,399,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-33,5.011872336272725e-07,0.0001364393409368997
18.02808976173401,26,"PAQUET,400,TAILLE,15,Bonjour famille",-33,5.011872336272725e-07,0.0001364393409368997
18.816139936447144,27,"PAQUET,401,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-33,5.011872336272725e-07,0.0001364393409368997
19.667033195495605,28,"PAQUET,402,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-33,5.011872336272725e-07,0.0001364393409368997
20.407181978225708,29,"PAQUET,403,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-35,3.162277660168379e-07,0.0001364393409368997
21.13696002960205,30,"PAQUET,404,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-35,3.162277660168379e-07,0.0001364393409368997
21.890931129455566,31,"PAQUET,405,TAILLE,15,Bonjour famille",-34,3.981071705534969e-07,0.0001364393409368997
22.67938470840454,32,"PAQUET,406,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-34,3.981071705534969e-07,0.0001364393409368997
23.469955682754517,33,"PAQUET,407,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-33,5.011872336272725e-07,0.0001364393409368997
24.232900381088257,34,"PAQUET,408,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-33,5.011872336272725e-07,0.0001364393409368997
24.736964225769043,35,"PAQUET,409,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-33,5.011872336272725e-07,0.0001364393409368997
25.50603151321411,36,"PAQUET,410,TAILLE,15,Bonjour famille",-31,7.943282347242822e-07,0.0001364393409368997
26.2833411693573,37,"PAQUET,411,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-31,7.943282347242822e-07,0.0001364393409368997
27.07307267189026,38,"PAQUET,412,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-31,7.943282347242822e-07,0.0001364393409368997
27.574273347854614,39,"PAQUET,413,TAILLE,68,123456789 HOLLA COMO EST TASTE C'EST MOII LOULOU AZEDUFIGGGOOHHOHOHH",-31,7.943282347242822e-07,0.0001364393409368997
28.25086236000061,40,"PAQUET,414,TAILLE,64,Voila le dernier message mettre tout en avant pourque tout passe",-30,1e-06,0.0001364393409368997
29.04198169708252,41,"PAQUET,415,TAILLE,15,Bonjour famille",-33,5.011872336272725e-07,0.0001364393409368997
