parametre;valeur
debut;2026-08-25T17:15:24.706890
motif_arret;condition d'arrêt atteinte
nombre_mesures;2014
energie_totale_j;5.168031832483042e-06
simulation_activee;True
mcp3208_active;False
ble_actif;True
wifi_actif;True
lora_simulation_active;True
lora_reel_actif;False
