temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
58.15913724899292,62,"PAQUET,3735,TAILLE,15,Bonjour famille",-69,3.9810717055349693e-14,8.844710409223034e-12
59.19482111930847,63,"PAQUET,3736,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-68,5.0118723362727144e-14,8.844710409223034e-12
60.20424151420593,64,"PAQUET,3737,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
62.192511320114136,65,"PAQUET,3739,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-64,1.2589254117941663e-13,8.844710409223034e-12
63.15836310386658,66,"PAQUET,3740,TAILLE,15,Bonjour famille",-66,7.943282347242822e-14,8.844710409223034e-12
64.1650881767273,67,"PAQUET,3741,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-66,7.943282347242822e-14,8.844710409223034e-12
65.20616745948792,68,"PAQUET,3742,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-66,7.943282347242822e-14,8.844710409223034e-12
66.21381998062134,69,"PAQUET,3743,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
67.17622923851013,70,"PAQUET,3744,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
68.17411971092224,71,"PAQUET,3745,TAILLE,15,Bonjour famille",-66,7.943282347242822e-14,8.844710409223034e-12
69.19927716255188,72,"PAQUET,3746,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-68,5.0118723362727144e-14,8.844710409223034e-12
70.22797083854675,73,"PAQUET,3747,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-68,5.0118723362727144e-14,8.844710409223034e-12
71.18401384353638,74,"PAQUET,3748,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
72.19246578216553,75,"PAQUET,3749,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-66,7.943282347242822e-14,8.844710409223034e-12
73.19258308410645,76,"PAQUET,3750,TAILLE,15,Bonjour famille",-68,5.0118723362727144e-14,8.844710409223034e-12
74.21027970314026,77,"PAQUET,3751,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,6.309573444801943e-14,8.844710409223034e-12
75.22408199310303,78,"PAQUET,3752,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
77.18699860572815,79,"PAQUET,3754,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
78.22495150566101,80,"PAQUET,3755,TAILLE,15,Bonjour famille",-68,5.0118723362727144e-14,8.844710409223034e-12
79.21804237365723,81,"PAQUET,3756,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-69,3.9810717055349693e-14,8.844710409223034e-12
81.21360301971436,82,"PAQUET,3758,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-69,3.9810717055349693e-14,8.844710409223034e-12
82.2008912563324,83,"PAQUET,3759,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
83.21999192237854,84,"PAQUET,3760,TAILLE,15,Bonjour famille",-67,6.309573444801943e-14,8.844710409223034e-12
84.21896743774414,85,"PAQUET,3761,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,6.309573444801943e-14,8.844710409223034e-12
85.19992923736572,86,"PAQUET,3762,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-69,3.9810717055349693e-14,8.844710409223034e-12
86.22623538970947,87,"PAQUET,3763,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-69,3.9810717055349693e-14,8.844710409223034e-12
87.20297360420227,88,"PAQUET,3764,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
88.22423076629639,89,"PAQUET,3765,TAILLE,15,Bonjour famille",-67,6.309573444801943e-14,8.844710409223034e-12
89.27152681350708,90,"PAQUET,3766,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-67,6.309573444801943e-14,8.844710409223034e-12
90.22577023506165,91,"PAQUET,3767,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-68,5.0118723362727144e-14,8.844710409223034e-12
91.256432056427,92,"PAQUET,3768,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
92.23264670372009,93,"PAQUET,3769,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
93.20453453063965,94,"PAQUET,3770,TAILLE,15,Bonjour famille",-71,2.5118864315095823e-14,8.844710409223034e-12
94.24148893356323,95,"PAQUET,3771,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-69,3.9810717055349693e-14,8.844710409223034e-12
95.23025274276733,96,"PAQUET,3772,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-71,2.5118864315095823e-14,8.844710409223034e-12
96.2228422164917,97,"PAQUET,3773,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-69,3.9810717055349693e-14,8.844710409223034e-12
97.22875213623047,98,"PAQUET,3774,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-66,7.943282347242822e-14,8.844710409223034e-12
98.27832627296448,99,"PAQUET,3775,TAILLE,15,Bonjour famille",-69,3.9810717055349693e-14,8.844710409223034e-12
99.23775887489319,100,"PAQUET,3776,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-69,3.9810717055349693e-14,8.844710409223034e-12
100.21655106544495,101,"PAQUET,3777,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-68,5.0118723362727144e-14,8.844710409223034e-12
101.2178168296814,102,"PAQUET,3778,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
102.21640539169312,103,"PAQUET,3779,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
103.21407842636108,104,"PAQUET,3780,TAILLE,15,Bonjour famille",-70,3.1622776601683796e-14,8.844710409223034e-12
104.23380732536316,105,"PAQUET,3781,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-70,3.1622776601683796e-14,8.844710409223034e-12
105.24461078643799,106,"PAQUET,3782,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-67,6.309573444801943e-14,8.844710409223034e-12
106.24715065956116,107,"PAQUET,3783,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-68,5.0118723362727144e-14,8.844710409223034e-12
107.24314379692078,108,"PAQUET,3784,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-69,3.9810717055349693e-14,8.844710409223034e-12
108.24906945228577,109,"PAQUET,3785,TAILLE,15,Bonjour famille",-69,3.9810717055349693e-14,8.844710409223034e-12
109.23060250282288,110,"PAQUET,3786,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-68,5.0118723362727144e-14,8.844710409223034e-12
110.25210452079773,111,"PAQUET,3787,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz",-69,3.9810717055349693e-14,8.844710409223034e-12
111.24787139892578,112,"PAQUET,3788,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-69,3.9810717055349693e-14,8.844710409223034e-12
112.22368431091309,113,"PAQUET,3789,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ",-67,6.309573444801943e-14,8.844710409223034e-12
113.24330520629883,114,"PAQUET,3790,TAILLE,15,Bonjour famille",-69,3.9810717055349693e-14,8.844710409223034e-12
114.24285054206848,115,"PAQUET,3791,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY",-69,3.9810717055349693e-14,8.844710409223034e-12
