index;uuid;major;minor;address;start_epoch;end_epoch;duration_ms;interval_ms;packet_count;channels;rssi_mean;tx_power
17;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653312.112422;1784653312.112422;0.0;21.512985229492188;1;38;-65.0;-56
18;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653312.147927;1784653312.147927;0.0;35.505056381225586;1;39;-61.0;-56
19;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653312.200375;1784653312.200375;0.0;272.9921340942383;1;37;-64.0;-59
20;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653312.224207;1784653312.224207;0.0;23.831844329833984;1;38;-63.0;-59
21;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653312.261035;1784653312.261035;0.0;36.828041076660156;1;39;-61.0;-59
22;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653312.640312;1784653312.640312;0.0;492.3849105834961;1;37;-65.0;-56
23;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653312.663836;1784653312.663836;0.0;23.524045944213867;1;38;-65.0;-56
24;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653312.697561;1784653312.697561;0.0;33.72502326965332;1;39;-62.0;-56
25;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653312.73468;1784653312.73468;0.0;473.6449718475342;1;37;-65.0;-59
26;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653312.755522;1784653312.757388;1.8661022186279297;20.84207534790039;2;38,39;-63.5;-59
27;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653313.028627;1784653313.041407;12.780189514160156;331.0658931732178;2;37,38;-64.5;-56
28;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653313.063902;1784653313.063902;0.0;35.27498245239258;1;39;-62.0;-56
29;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653313.097069;1784653313.129919;32.850027084350586;341.54701232910156;3;37,38,39;-64.33333333333333;-59
30;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653313.347873;1784653313.347873;0.0;283.97107124328613;1;37;-64.0;-56
31;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;33408;62:68:02:88:d2:42;1784653313.394994;1784653313.394994;0.0;;1;38;-67.0;-56
32;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653313.437531;1784653313.437531;0.0;89.65802192687988;1;39;-62.0;-56
33;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653313.474328;1784653313.474328;0.0;377.2590160369873;1;37;-65.0;-59
34;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653313.508416;1784653313.508416;0.0;34.0878963470459;1;38;-68.0;-59
35;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653313.53133;1784653313.53133;0.0;22.91417121887207;1;39;-62.0;-59
36;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653313.771331;1784653313.771331;0.0;333.8000774383545;1;37;-64.0;-56
37;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653313.81205;1784653313.81205;0.0;280.7199954986572;1;38;-71.0;-59
38;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653313.863198;1784653313.863198;0.0;51.1479377746582;1;39;-61.0;-59
39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.023649;1784653314.023649;0.0;252.3179054260254;1;38;-64.0;-56
40;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.054635;1784653314.054635;0.0;30.98607063293457;1;39;-61.0;-56
41;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653314.090639;1784653314.090639;0.0;227.44107246398926;1;37;-62.0;-59
42;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653314.119013;1784653314.119013;0.0;28.37395668029785;1;38;-64.0;-59
43;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653314.163884;1784653314.163884;0.0;44.870853424072266;1;39;-61.0;-59
44;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.413437;1784653314.413437;0.0;358.80184173583984;1;37;-63.0;-56
45;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.442305;1784653314.442305;0.0;28.86819839477539;1;38;-63.0;-56
46;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.470166;1784653314.470166;0.0;27.86087989807129;1;39;-62.0;-56
47;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.622551;1784653314.624605;2.053976058959961;152.38499641418457;2;38,39;-63.0;-56
48;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653314.655317;1784653314.675016;19.6988582611084;491.43314361572266;3;37,38,39;-63.0;-59
49;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.885411;1784653314.885411;0.0;262.8600597381592;1;38;-63.0;-56
50;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653314.916511;1784653314.916511;0.0;31.100034713745117;1;39;-61.0;-56
51;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653314.94804;1784653314.977339;29.299020767211914;292.7229404449463;3;37,38,39;-63.0;-59
52;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653315.033055;1784653315.057288;24.232864379882812;116.54400825500488;3;37,38,39;-62.333333333333336;-56
53;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653315.069402;1784653315.082676;13.273954391479492;121.36197090148926;3;37,38,39;-63.666666666666664;-59
54;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653315.265958;1784653315.265958;0.0;232.90300369262695;1;39;-62.0;-56
55;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653315.315617;1784653315.315617;0.0;246.2151050567627;1;37;-64.0;-59
56;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653315.338644;1784653315.338644;0.0;23.02694320678711;1;38;-64.0;-59
57;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653315.378377;1784653315.378377;0.0;39.732933044433594;1;39;-61.0;-59
58;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653315.66968;1784653315.679816;10.135889053344727;403.72204780578613;2;38,39;-62.5;-56
59;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653315.680715;1784653315.690745;10.030031204223633;302.3381233215332;3;37,38,39;-63.0;-59
60;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653315.999822;1784653315.999822;0.0;330.1417827606201;1;37;-63.0;-56
61;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653316.023571;1784653316.023571;0.0;23.749113082885742;1;38;-64.0;-56
62;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653316.065235;1784653316.065235;0.0;41.66388511657715;1;39;-62.0;-56
63;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.142244;1784653316.142244;0.0;461.529016494751;1;38;-64.0;-59
64;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.176501;1784653316.176501;0.0;34.256935119628906;1;39;-62.0;-59
65;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653316.27224;1784653316.303422;31.182050704956055;207.00502395629883;3;37,38,39;-62.666666666666664;-56
66;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.32776;1784653316.32776;0.0;151.2589454650879;1;37;-63.0;-59
67;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.3492;1784653316.3492;0.0;21.44002914428711;1;38;-64.0;-59
68;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.381896;1784653316.381896;0.0;32.69600868225098;1;39;-62.0;-59
69;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653316.576069;1784653316.591461;15.391826629638672;303.8291931152344;3;37,38,39;-62.0;-56
70;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.603091;1784653316.626548;23.457050323486328;221.19498252868652;3;37,38,39;-62.333333333333336;-59
71;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653316.750069;1784653316.750069;0.0;173.99978637695312;1;37;-63.0;-56
72;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653316.784687;1784653316.787132;2.4449825286865234;34.61813926696777;2;38,39;-62.0;-56
73;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.938282;1784653316.938282;0.0;335.191011428833;1;37;-63.0;-59
74;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.970895;1784653316.970895;0.0;32.61303901672363;1;38;-64.0;-59
75;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653316.99856;1784653316.99856;0.0;27.664899826049805;1;39;-61.0;-59
76;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653317.149132;1784653317.149132;0.0;364.4449710845947;1;38;-63.0;-56
77;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653317.186555;1784653317.186555;0.0;37.422895431518555;1;39;-62.0;-56
78;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.220013;1784653317.220013;0.0;221.4529514312744;1;38;-64.0;-59
79;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.248241;1784653317.248241;0.0;28.228044509887695;1;39;-62.0;-59
80;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653317.431843;1784653317.431843;0.0;245.28813362121582;1;38;-64.0;-56
81;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653317.458409;1784653317.458409;0.0;26.566028594970703;1;39;-61.0;-56
82;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.512727;1784653317.512727;0.0;264.48607444763184;1;37;-62.0;-59
83;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.540739;1784653317.540739;0.0;28.01203727722168;1;38;-64.0;-59
84;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.574124;1784653317.574124;0.0;33.38503837585449;1;39;-61.0;-59
85;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653317.844125;1784653317.844125;0.0;385.7159614562988;1;37;-62.0;-56
86;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653317.879946;1784653317.879946;0.0;35.820960998535156;1;38;-68.0;-56
87;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653317.906896;1784653317.906896;0.0;26.95012092590332;1;39;-62.0;-56
88;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.932815;1784653317.932815;0.0;358.6909770965576;1;37;-62.0;-59
89;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.962106;1784653317.962106;0.0;29.29091453552246;1;38;-69.0;-59
90;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653317.993157;1784653317.993157;0.0;31.050920486450195;1;39;-62.0;-59
91;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653318.211299;1784653318.211299;0.0;304.40282821655273;1;37;-63.0;-56
92;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653318.330313;1784653318.330313;0.0;119.01402473449707;1;37;-65.0;-56
93;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653318.364731;1784653318.367582;2.8510093688964844;34.41810607910156;2;38,39;-65.0;-56
94;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653318.389179;1784653318.389179;0.0;396.02208137512207;1;37;-65.0;-59
95;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653318.418087;1784653318.418087;0.0;28.90801429748535;1;38;-66.0;-59
96;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653318.449017;1784653318.449017;0.0;30.930042266845703;1;39;-62.0;-59
97;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653318.589785;1784653318.589785;0.0;225.0540256500244;1;37;-64.0;-56
98;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653318.619028;1784653318.619028;0.0;29.242992401123047;1;38;-64.0;-56
99;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653318.65494;1784653318.65494;0.0;35.91179847717285;1;39;-62.0;-56
100;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653318.695073;1784653318.695073;0.0;246.05584144592285;1;37;-64.0;-59
101;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653318.72776;1784653318.72776;0.0;32.68718719482422;1;38;-63.0;-59
102;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653318.750202;1784653318.750202;0.0;22.441864013671875;1;39;-61.0;-59
103;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653318.952667;1784653318.952667;0.0;297.727108001709;1;37;-64.0;-56
104;e20a39f4-73f5-4bc4-a12f-17d1ad07a161;0;0;62:68:02:88:d2:42;1784653318.976293;1784653318.976293;0.0;;1;38;-63.0;-56
105;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653319.007699;1784653319.007699;0.0;55.03201484680176;1;39;-62.0;-56
106;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653319.039415;1784653319.058903;19.488096237182617;289.2129421234131;2;37,38;-64.0;-59
107;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653319.110673;1784653319.110673;0.0;71.2580680847168;1;39;-62.0;-59
108;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653319.365509;1784653319.365509;0.0;254.8360824584961;1;37;-64.0;-59
109;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653319.391024;1784653319.394639;3.6149024963378906;25.515079498291016;2;38,39;-67.0;-59
110;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653319.511083;1784653319.511083;0.0;503.3838748931885;1;39;-60.0;-56
111;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653319.528707;1784653319.528707;0.0;137.68291473388672;1;37;-62.0;-59
112;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653319.571764;1784653319.571764;0.0;43.05696487426758;1;38;-64.0;-59
113;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653319.59695;1784653319.59695;0.0;25.18606185913086;1;39;-60.0;-59
114;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653319.918015;1784653319.918015;0.0;406.93211555480957;1;37;-64.0;-56
115;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653319.952959;1784653319.952959;0.0;34.94405746459961;1;38;-63.0;-56
116;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653319.992561;1784653319.992561;0.0;39.602041244506836;1;39;-62.0;-56
117;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653320.006855;1784653320.006855;0.0;409.90495681762695;1;37;-65.0;-59
118;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653320.030743;1784653320.032675;1.9321441650390625;23.88787269592285;2;38,39;-62.5;-59
119;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653320.114351;1784653320.114351;0.0;121.78993225097656;1;38;-63.0;-56
120;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653320.135941;1784653320.135941;0.0;21.589994430541992;1;39;-60.0;-56
121;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653320.145864;1784653320.160966;15.101909637451172;115.12112617492676;3;37,38,39;-63.0;-59
122;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653320.390807;1784653320.390807;0.0;254.8658847808838;1;38;-65.0;-56
123;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653320.412694;1784653320.412694;0.0;21.88706398010254;1;39;-62.0;-56
124;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653320.444647;1784653320.444647;0.0;298.7830638885498;1;37;-64.0;-59
125;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653320.468647;1784653320.468647;0.0;23.999929428100586;1;38;-64.0;-59
126;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653320.508843;1784653320.508843;0.0;40.19594192504883;1;39;-60.0;-59
127;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653320.76318;1784653320.76318;0.0;350.48604011535645;1;37;-64.0;-56
128;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653320.805681;1784653320.805681;0.0;42.500972747802734;1;38;-64.0;-56
129;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653320.82946;1784653320.82946;0.0;23.778915405273438;1;39;-61.0;-56
130;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.127992;1784653321.127992;0.0;298.53200912475586;1;37;-64.0;-56
131;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.172198;1784653321.191931;19.732952117919922;44.20614242553711;2;38,39;-61.5;-56
132;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653321.213612;1784653321.223739;10.126829147338867;704.7691345214844;2;37,38;-64.0;-59
133;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.372102;1784653321.372102;0.0;199.9039649963379;1;38;-64.0;-56
134;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.394709;1784653321.394709;0.0;22.607088088989258;1;39;-61.0;-56
135;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653321.443814;1784653321.443814;0.0;230.20195960998535;1;37;-65.0;-59
136;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653321.477485;1784653321.477485;0.0;33.670902252197266;1;38;-64.0;-59
137;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653321.532194;1784653321.532194;0.0;54.70895767211914;1;39;-61.0;-59
138;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.763809;1784653321.763809;0.0;369.09985542297363;1;37;-65.0;-56
139;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.788432;1784653321.788432;0.0;24.62291717529297;1;38;-63.0;-56
140;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.834046;1784653321.834046;0.0;45.614004135131836;1;39;-61.0;-56
141;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653321.85849;1784653321.85849;0.0;326.2960910797119;1;37;-65.0;-59
142;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653321.989123;1784653322.003093;13.969898223876953;155.0772190093994;3;37,38,39;-63.333333333333336;-56
143;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.013893;1784653322.032547;18.65410804748535;155.40289878845215;2;37,38;-64.5;-59
144;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.057451;1784653322.057451;0.0;43.55812072753906;1;39;-61.0;-59
145;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653322.207975;1784653322.209615;1.6400814056396484;218.85180473327637;2;38,39;-62.5;-56
146;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.244519;1784653322.244519;0.0;187.06798553466797;1;37;-66.0;-59
147;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.275686;1784653322.275686;0.0;31.167030334472656;1;38;-64.0;-59
148;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.298114;1784653322.298114;0.0;22.428035736083984;1;39;-61.0;-59
149;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653322.529917;1784653322.529917;0.0;321.9420909881592;1;37;-66.0;-56
150;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653322.585951;1784653322.585951;0.0;56.034088134765625;1;38;-64.0;-56
151;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653322.611039;1784653322.611039;0.0;25.087833404541016;1;39;-62.0;-56
152;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.661587;1784653322.661587;0.0;363.47293853759766;1;37;-65.0;-59
153;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.685684;1784653322.685684;0.0;24.096965789794922;1;38;-65.0;-59
154;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.744675;1784653322.744675;0.0;58.9909553527832;1;39;-62.0;-59
155;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;62:68:02:88:d2:42;1784653322.911353;1784653322.919013;7.659912109375;300.31418800354004;2;38,39;-63.0;-56
156;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653322.969091;1784653322.969091;0.0;224.41601753234863;1;37;-62.0;-59
157;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653323.009055;1784653323.009055;0.0;39.96396064758301;1;38;-64.0;-59
158;00112233-4455-6677-8899-aabbccddeeff;1;1;6c:e7:54:7c:9b:f3;1784653323.043858;1784653323.043858;0.0;34.803152084350586;1;39;-62.0;-59
