index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734672.640004;1784734672.640004;0.0;;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;1.0878235150979226e-12;0.0010878235150979226
2;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734672.681704;1784734672.681704;0.0;41.700124740600586;1;39;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;1.2247723817683256e-12;0.0012247723817683256
3;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734672.933355;1784734672.933355;0.0;251.65104866027832;1;38;ADV_IND;33;-57.0;344.0;6.863702363492956e-13;0.0006863702363492957;1.911142618117621e-12;0.0019111426181176211
4;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734672.970314;1784734672.970314;0.0;36.958932876586914;1;39;ADV_IND;33;-66.0;344.0;8.640889324392961e-14;8.64088932439296e-05;1.997551511361551e-12;0.001997551511361551
5;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734673.209383;1784734673.209383;0.0;239.06898498535156;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;3.0853750264594736e-12;0.0030853750264594735
6;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734673.240978;1784734673.240978;0.0;31.59499168395996;1;39;ADV_IND;33;-65.0;344.0;1.0878235150979225e-13;0.00010878235150979225;3.194157377969266e-12;0.003194157377969266
7;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734673.784142;1784734673.784142;0.0;543.1640148162842;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;4.2819808930671885e-12;0.004281980893067188
8;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734673.815438;1784734673.815438;0.0;31.2960147857666;1;39;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;4.4189297597375915e-12;0.004418929759737592
9;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734674.06899;1784734674.06899;0.0;253.55195999145508;1;37;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;4.9641330179442135e-12;0.004964133017944214
10;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734674.100365;1784734674.100365;0.0;31.37493133544922;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;6.051956533042136e-12;0.006051956533042136
11;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734674.12668;1784734674.12668;0.0;26.314973831176758;1;39;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;6.188905399712539e-12;0.006188905399712539
12;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734674.633622;1784734674.633622;0.0;506.9420337677002;1;39;ADV_IND;33;-63.0;344.0;1.7240840836778137e-13;0.00017240840836778138;6.3613138080803205e-12;0.006361313808080321
13;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734674.906025;1784734674.906025;0.0;272.4030017852783;1;37;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;6.9065170662869426e-12;0.006906517066286943
14;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734674.937549;1784734674.937549;0.0;31.524181365966797;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;7.994340581384865e-12;0.007994340581384865
15;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734674.964593;1784734674.964593;0.0;27.043819427490234;1;39;ADV_IND;33;-63.0;344.0;1.7240840836778137e-13;0.00017240840836778138;8.166748989752647e-12;0.008166748989752648
16;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734675.234096;1784734675.234096;0.0;269.503116607666;1;39;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;8.30369785642305e-12;0.00830369785642305
17;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734675.473747;1784734675.473747;0.0;239.65096473693848;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;9.391521371520972e-12;0.009391521371520972
18;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734675.510318;1784734675.510318;0.0;36.57102584838867;1;39;ADV_IND;33;-65.0;344.0;1.0878235150979225e-13;0.00010878235150979225;9.500303723030764e-12;0.009500303723030764
19;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734675.782677;1784734675.782677;0.0;272.35889434814453;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;1.0588127238128686e-11;0.010588127238128686
20;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734676.070286;1784734676.070286;0.0;287.6091003417969;1;39;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;1.0725076104799088e-11;0.010725076104799088
21;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734676.333789;1784734676.350087;16.29781723022461;263.5030746459961;2;38,39;ADV_IND;33;-59.5;688.0;1.2247723817683256e-12;0.0012247723817683256;1.1949848486567414e-11;0.011949848486567414
22;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734676.636912;1784734676.636912;0.0;303.12299728393555;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;1.3037672001665336e-11;0.013037672001665336
23;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734676.663419;1784734676.663419;0.0;26.506900787353516;1;39;ADV_IND;33;-65.0;344.0;1.0878235150979225e-13;0.00010878235150979225;1.3146454353175128e-11;0.013146454353175128
24;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734676.913164;1784734676.913164;0.0;249.74489212036133;1;37;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;1.369165761138175e-11;0.01369165761138175
25;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734676.939495;1784734676.939495;0.0;26.331186294555664;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;1.4779481126479674e-11;0.014779481126479675
26;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734676.965873;1784734676.965873;0.0;26.37791633605957;1;39;ADV_IND;33;-64.0;344.0;1.3694886667040295e-13;0.00013694886667040294;1.4916429993150078e-11;0.014916429993150078
27;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734677.512014;1784734677.512014;0.0;546.1409091949463;1;38;ADV_IND;33;-56.0;344.0;8.640889324392961e-13;0.0008640889324392961;1.5780518925589374e-11;0.015780518925589373
28;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734677.538171;1784734677.538171;0.0;26.157140731811523;1;39;ADV_IND;33;-66.0;344.0;8.640889324392961e-14;8.64088932439296e-05;1.5866927818833303e-11;0.015866927818833303
29;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734677.793966;1784734677.793966;0.0;255.79500198364258;1;38;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;1.6412131077039926e-11;0.016412131077039926
30;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.051492;1784734678.051492;0.0;257.5259208679199;1;39;ADV_IND;33;-67.0;344.0;6.863702363492957e-14;6.863702363492957e-05;1.6480768100674855e-11;0.016480768100674854
31;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.337356;1784734678.337356;0.0;285.86411476135254;1;37;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;1.7025971358881478e-11;0.017025971358881477
32;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.369302;1784734678.369302;0.0;31.94594383239746;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;1.81137948739794e-11;0.018113794873979402
33;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.400798;1784734678.400798;0.0;31.496047973632812;1;39;ADV_IND;33;-65.0;344.0;1.0878235150979225e-13;0.00010878235150979225;1.8222577225489193e-11;0.018222577225489194
34;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.641051;1784734678.641051;0.0;240.25297164916992;1;37;ADV_IND;33;-57.0;344.0;6.863702363492956e-13;0.0006863702363492957;1.890894746183849e-11;0.01890894746183849
35;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.672741;1784734678.672741;0.0;31.689882278442383;1;38;ADV_IND;33;-55.0;344.0;1.0878235150979226e-12;0.0010878235150979226;1.9996770976936414e-11;0.019996770976936414
36;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.699134;1784734678.699134;0.0;26.39317512512207;1;39;ADV_IND;33;-65.0;344.0;1.0878235150979225e-13;0.00010878235150979225;2.0105553328446206e-11;0.020105553328446206
37;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734678.90908;1784734678.90908;0.0;209.9459171295166;1;37;ADV_IND;33;-58.0;344.0;5.452032582066221e-13;0.0005452032582066222;2.065075658665283e-11;0.02065075658665283
38;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734679.21743;1784734679.21743;0.0;308.3500862121582;1;38;ADV_IND;33;-56.0;344.0;8.640889324392961e-13;0.0008640889324392961;2.1514845519092124e-11;0.021514845519092125
39;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734679.248717;1784734679.248717;0.0;31.286954879760742;1;39;ADV_IND;33;-65.0;344.0;1.0878235150979225e-13;0.00010878235150979225;2.1623627870601916e-11;0.021623627870601916
40;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;5b:4d:56:0c:58:47;1784734679.507521;1784734679.507521;0.0;258.8038444519043;1;38;ADV_IND;33;-56.0;344.0;8.640889324392961e-13;0.0008640889324392961;2.2487716803041212e-11;0.02248771680304121
