temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0008738040924072266,1,"PAQUET,160,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
0.6284468173980713,2,"PAQUET,161,TAILLE,1,A",-38,1.584893192461114e-07,0.00010064900693002249
1.4838402271270752,3,"PAQUET,162,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
2.027526378631592,4,"PAQUET,163,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
2.618612766265869,5,"PAQUET,164,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
3.1284615993499756,6,"PAQUET,165,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
3.646465301513672,7,"PAQUET,166,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
4.186612129211426,8,"PAQUET,167,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
4.670646667480469,9,"PAQUET,168,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
5.148282766342163,10,"PAQUET,169,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
5.6426825523376465,11,"PAQUET,170,TAILLE,1,A",-35,3.162277660168379e-07,0.00010064900693002249
6.151564836502075,12,"PAQUET,171,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
6.66623330116272,13,"PAQUET,172,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
7.189264535903931,14,"PAQUET,173,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
7.718769073486328,15,"PAQUET,174,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
8.266833305358887,16,"PAQUET,175,TAILLE,1,A",-39,1.2589254117941662e-07,0.00010064900693002249
8.743685483932495,17,"PAQUET,176,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
9.211106777191162,18,"PAQUET,177,TAILLE,1,A",-36,2.5118864315095823e-07,0.00010064900693002249
9.680167436599731,19,"PAQUET,178,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
10.17514419555664,20,"PAQUET,179,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
10.663914680480957,21,"PAQUET,180,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
11.14444088935852,22,"PAQUET,181,TAILLE,1,A",-37,1.9952623149688787e-07,0.00010064900693002249
11.643709897994995,23,"PAQUET,182,TAILLE,1,A",-39,1.2589254117941662e-07,0.00010064900693002249
12.14547872543335,24,"PAQUET,183,TAILLE,1,A",-39,1.2589254117941662e-07,0.00010064900693002249
12.649526119232178,25,"PAQUET,184,TAILLE,1,A",-40,1e-07,0.00010064900693002249
13.180206060409546,26,"PAQUET,185,TAILLE,1,A",-40,1e-07,0.00010064900693002249
13.701716661453247,27,"PAQUET,186,TAILLE,1,A",-38,1.584893192461114e-07,0.00010064900693002249
14.236323833465576,28,"PAQUET,187,TAILLE,1,A",-40,1e-07,0.00010064900693002249
14.78311038017273,29,"PAQUET,188,TAILLE,1,A",-39,1.2589254117941662e-07,0.00010064900693002249
15.818413734436035,30,"PAQUET,189,TAILLE,1,A",-40,1e-07,0.00010064900693002249
16.772485971450806,31,"PAQUET,190,TAILLE,1,A",-40,1e-07,0.00010064900693002249
17.784552335739136,32,"PAQUET,191,TAILLE,1,A",-40,1e-07,0.00010064900693002249
18.775275945663452,33,"PAQUET,192,TAILLE,1,A",-42,6.30957344480193e-08,0.00010064900693002249
19.77404260635376,34,"PAQUET,193,TAILLE,1,A",-41,7.943282347242822e-08,0.00010064900693002249
