temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
0.022752761840820312,Wi-Fi 2.4 GHz,"PAQUET,0,TAILLE,1,A",-34,3.981071705534969e-07,,2.9890289208073905e-05
7.470484972000122,Wi-Fi 2.4 GHz,"PAQUET,1,TAILLE,10,HELLO WIFI",-35,3.162277660168379e-07,,2.9890289208073905e-05
17.57951807975769,Wi-Fi 2.4 GHz,"PAQUET,2,TAILLE,1,A",-34,3.981071705534969e-07,,2.9890289208073905e-05
27.439393520355225,Wi-Fi 2.4 GHz,"PAQUET,3,TAILLE,10,HELLO WIFI",-46,2.511886431509582e-08,,2.9890289208073905e-05
57.45940589904785,Wi-Fi 2.4 GHz,"PAQUET,6,TAILLE,1,A",-35,3.162277660168379e-07,,2.9890289208073905e-05
68.01372408866882,Wi-Fi 2.4 GHz,"PAQUET,7,TAILLE,10,HELLO WIFI",-34,3.981071705534969e-07,,2.9890289208073905e-05
77.45821166038513,Wi-Fi 2.4 GHz,"PAQUET,8,TAILLE,1,A",-35,3.162277660168379e-07,,2.9890289208073905e-05
87.4381673336029,Wi-Fi 2.4 GHz,"PAQUET,9,TAILLE,10,HELLO WIFI",-36,2.5118864315095823e-07,,2.9890289208073905e-05
97.67307496070862,Wi-Fi 2.4 GHz,"PAQUET,10,TAILLE,1,A",-34,3.981071705534969e-07,,2.9890289208073905e-05
