numero;timestamp_s;temps_relatif_s;mac;longueur_payload_octets;type_pdu;rssi_dbm;canal;duree_estimee_us;timestamp_fin_s;intervalle_ms;company_id;donnees_brutes;uuid_cible;major_cible;minor_cible
767;1784205643.698056936;1163.596578;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205643.698425055;11.235;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
768;1784205643.709223986;1163.607745;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205643.709592104;11.167;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
769;1784205644.978915930;1164.877437;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205644.979284048;1269.692;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
770;1784205644.980701923;1164.879223;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205644.981070042;1.786;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
771;1784205646.252919912;1166.151441;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205646.253288031;1272.218;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
772;1784205646.280139923;1166.178661;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205646.280508041;27.220;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
773;1784205647.527487993;1167.426009;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205647.527856112;1247.348;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
774;1784205647.543817997;1167.442339;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205647.544186115;16.330;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
775;1784205648.816319942;1168.714841;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205648.816688061;1272.502;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
776;1784205648.842869043;1168.741390;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205648.843237162;26.549;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
777;1784205650.096337080;1169.994858;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205650.096705198;1253.468;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
778;1784205650.123099089;1170.021620;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205650.123467207;26.762;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
779;1784205651.376332045;1171.274853;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205651.376700163;1253.233;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
780;1784205651.403449059;1171.301970;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205651.403817177;27.117;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
781;1784205652.661304951;1172.559826;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205652.661673069;1257.856;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
782;1784205652.687911987;1172.586433;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205652.688280106;26.607;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
783;1784205653.940361977;1173.838883;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205653.940730095;1252.450;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
784;1784205653.972261906;1173.870783;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205653.972630024;31.900;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
785;1784205654.008769035;1173.907290;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205654.009137154;36.507;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
786;1784205655.225862026;1175.124383;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205655.226230145;1217.093;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
787;1784205655.252482891;1175.151004;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205655.252851009;26.621;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
788;1784205656.504791021;1176.403312;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205656.505159140;1252.308;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
789;1784205656.521292925;1176.419814;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205656.521661043;16.502;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
790;1784205656.547722101;1176.446243;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205656.548090219;26.429;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
791;1784205657.784688950;1177.683210;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205657.785057068;1236.967;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
792;1784205657.811124086;1177.709645;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205657.811492205;26.435;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
793;1784205659.053760052;1178.952281;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205659.054128170;1242.636;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
794;1784205659.085211039;1178.983732;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205659.085579157;31.451;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
795;1784205660.343610048;1180.242131;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205660.343978167;1258.399;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
796;1784205660.370068073;1180.268589;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205660.370436192;26.458;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
797;1784205661.663614988;1181.562136;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205661.663983107;1293.547;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
798;1784205661.690383911;1181.588905;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205661.690752029;26.769;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
799;1784205661.716846943;1181.615368;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205661.717215061;26.463;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
800;1784205662.918689966;1182.817211;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205662.919058084;1201.843;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
801;1784205662.945327044;1182.843848;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205662.945695162;26.637;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
802;1784205662.956792116;1182.855313;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205662.957160234;11.465;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
803;1784205664.192915916;1184.091437;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205664.193284035;1236.124;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
804;1784205664.230102062;1184.128623;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205664.230470181;37.186;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
805;1784205665.471143961;1185.369665;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205665.471512079;1241.042;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
806;1784205665.497708082;1185.396229;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205665.498076200;26.564;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
807;1784205666.765033960;1186.663555;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205666.765402079;1267.326;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
808;1784205666.798060894;1186.696582;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205666.798429012;33.027;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
809;1784205668.041963100;1187.940484;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205668.042331219;1243.902;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
810;1784205668.068541050;1187.967062;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205668.068909168;26.578;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
811;1784205668.095237970;1187.993759;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205668.095606089;26.697;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
812;1784205669.326643944;1189.225165;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205669.327012062;1231.406;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
813;1784205669.358274937;1189.256796;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205669.358643055;31.631;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
814;1784205670.641828060;1190.540349;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205670.642196178;1283.553;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
815;1784205671.885472059;1191.783993;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205671.885840178;1243.644;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
816;1784205671.917099953;1191.815621;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205671.917468071;31.628;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
817;1784205673.172235966;1193.070757;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205673.172604084;1255.136;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
818;1784205673.193912983;1193.092434;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205673.194281101;21.677;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
819;1784205673.220509052;1193.119030;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205673.220877171;26.596;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
820;1784205674.447218895;1194.345740;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205674.447587013;1226.710;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
821;1784205674.479162931;1194.377684;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205674.479531050;31.944;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
822;1784205674.495433092;1194.393954;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205674.495801210;16.270;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
823;1784205675.738012075;1195.636533;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205675.738380194;1242.579;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
824;1784205675.769643068;1195.668164;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205675.770011187;31.631;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
825;1784205677.019040108;1196.917561;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205677.019408226;1249.397;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
826;1784205677.053693056;1196.952214;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205677.054061174;34.653;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
827;1784205677.085478067;1196.983999;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205677.085846186;31.785;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
828;1784205678.308283091;1198.206804;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205678.308651209;1222.805;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
829;1784205678.340056896;1198.238578;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205678.340425014;31.774;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
830;1784205679.574615955;1199.473137;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205679.574984074;1234.559;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
831;1784205679.580665112;1199.479186;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205679.581033230;6.049;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
832;1784205680.864800930;1200.763322;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205680.865169048;1284.136;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
833;1784205680.896473885;1200.794995;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205680.896842003;31.673;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
834;1784205682.125493050;1202.024014;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205682.125861168;1229.019;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
835;1784205682.153536081;1202.052057;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205682.153904200;28.043;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
836;1784205683.431420088;1203.329941;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205683.431788206;1277.884;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
837;1784205683.453036070;1203.351557;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205683.453404188;21.616;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
838;1784205683.484745026;1203.383266;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205683.485113144;31.709;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
839;1784205684.706852913;1204.605374;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205684.707221031;1222.108;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
840;1784205684.738812923;1204.637334;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205684.739181042;31.960;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
841;1784205684.755086899;1204.653608;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205684.755455017;16.274;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
842;1784205686.005688906;1205.904210;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205686.006057024;1250.602;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
843;1784205686.037672043;1205.936193;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205686.038040161;31.983;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
844;1784205686.069298029;1205.967819;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205686.069666147;31.626;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
845;1784205687.260627031;1207.159148;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205687.260995150;1191.329;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
846;1784205687.282270908;1207.180792;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205687.282639027;21.644;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
847;1784205687.311187029;1207.209708;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205687.311555147;28.916;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
848;1784205688.548393011;1208.446914;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205688.548761129;1237.206;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
849;1784205688.587024927;1208.485546;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205688.587393045;38.632;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
850;1784205689.825349092;1209.723870;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205689.825717211;1238.324;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
851;1784205689.851820946;1209.750342;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205689.852189064;26.472;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
852;1784205691.104511023;1211.003032;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205691.104879141;1252.690;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
853;1784205691.136177063;1211.034698;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205691.136545181;31.666;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
854;1784205692.403347015;1212.301868;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205692.403715134;1267.170;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
855;1784205692.440251112;1212.338772;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205692.440619230;36.904;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
856;1784205693.663891077;1213.562412;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205693.664259195;1223.640;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
857;1784205693.695540905;1213.594062;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205693.695909023;31.650;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
858;1784205694.964001894;1214.862523;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205694.964370012;1268.461;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
859;1784205694.995706081;1214.894227;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205694.996074200;31.704;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
860;1784205696.240092039;1216.138613;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205696.240460157;1244.386;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
861;1784205696.266923904;1216.165445;dc:a6:32:65:e5:71;36;0x00;-44;38;368.000;1784205696.267292023;26.832;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
862;1784205696.298826933;1216.197348;dc:a6:32:65:e5:71;36;0x00;-44;39;368.000;1784205696.299195051;31.903;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
863;1784205697.517924070;1217.416445;dc:a6:32:65:e5:71;36;0x00;-44;37;368.000;1784205697.518292189;1219.097;0x004c;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0
