temps_s,mode,message,rssi_dbm,puissance_w,snr_db,energie_totale_j
11.511775732040405,Wi-Fi 2.4 GHz,"PAQUET,278,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,3.148991254836472e-05
12.079621315002441,Wi-Fi 2.4 GHz,"PAQUET,279,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-28,1.584893192461114e-06,,3.148991254836472e-05
12.648520946502686,Wi-Fi 2.4 GHz,"PAQUET,280,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,3.148991254836472e-05
13.23769736289978,Wi-Fi 2.4 GHz,"PAQUET,281,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,3.148991254836472e-05
13.813663721084595,Wi-Fi 2.4 GHz,"PAQUET,282,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,3.148991254836472e-05
14.40230941772461,Wi-Fi 2.4 GHz,"PAQUET,283,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,3.148991254836472e-05
14.986618518829346,Wi-Fi 2.4 GHz,"PAQUET,284,TAILLE,22,Welcome to new project",-30,1e-06,,3.148991254836472e-05
15.574449300765991,Wi-Fi 2.4 GHz,"PAQUET,285,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-31,7.943282347242822e-07,,3.148991254836472e-05
16.16713237762451,Wi-Fi 2.4 GHz,"PAQUET,286,TAILLE,22,Welcome to new project",-33,5.011872336272725e-07,,3.148991254836472e-05
16.788694381713867,Wi-Fi 2.4 GHz,"PAQUET,287,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-33,5.011872336272725e-07,,3.148991254836472e-05
17.394179344177246,Wi-Fi 2.4 GHz,"PAQUET,288,TAILLE,22,Welcome to new project",-36,2.5118864315095823e-07,,3.148991254836472e-05
17.98391580581665,Wi-Fi 2.4 GHz,"PAQUET,289,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-32,6.30957344480193e-07,,3.148991254836472e-05
18.564301252365112,Wi-Fi 2.4 GHz,"PAQUET,290,TAILLE,22,Welcome to new project",-32,6.30957344480193e-07,,3.148991254836472e-05
19.15339159965515,Wi-Fi 2.4 GHz,"PAQUET,291,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-32,6.30957344480193e-07,,3.148991254836472e-05
19.772517919540405,Wi-Fi 2.4 GHz,"PAQUET,292,TAILLE,22,Welcome to new project",-33,5.011872336272725e-07,,3.148991254836472e-05
20.40680766105652,Wi-Fi 2.4 GHz,"PAQUET,293,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-35,3.162277660168379e-07,,3.148991254836472e-05
21.03182029724121,Wi-Fi 2.4 GHz,"PAQUET,294,TAILLE,22,Welcome to new project",-36,2.5118864315095823e-07,,3.148991254836472e-05
21.578839778900146,Wi-Fi 2.4 GHz,"PAQUET,295,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,3.148991254836472e-05
22.12630605697632,Wi-Fi 2.4 GHz,"PAQUET,296,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,3.148991254836472e-05
22.663891077041626,Wi-Fi 2.4 GHz,"PAQUET,297,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,3.148991254836472e-05
23.209633588790894,Wi-Fi 2.4 GHz,"PAQUET,298,TAILLE,22,Welcome to new project",-29,1.2589254117941661e-06,,3.148991254836472e-05
23.75191831588745,Wi-Fi 2.4 GHz,"PAQUET,299,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-32,6.30957344480193e-07,,3.148991254836472e-05
24.301777124404907,Wi-Fi 2.4 GHz,"PAQUET,300,TAILLE,22,Welcome to new project",-34,3.981071705534969e-07,,3.148991254836472e-05
24.850268363952637,Wi-Fi 2.4 GHz,"PAQUET,301,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-37,1.9952623149688787e-07,,3.148991254836472e-05
25.40589928627014,Wi-Fi 2.4 GHz,"PAQUET,302,TAILLE,22,Welcome to new project",-37,1.9952623149688787e-07,,3.148991254836472e-05
25.95980477333069,Wi-Fi 2.4 GHz,"PAQUET,303,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,3.148991254836472e-05
26.513032913208008,Wi-Fi 2.4 GHz,"PAQUET,304,TAILLE,22,Welcome to new project",-30,1e-06,,3.148991254836472e-05
27.07060980796814,Wi-Fi 2.4 GHz,"PAQUET,305,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,3.148991254836472e-05
27.627058506011963,Wi-Fi 2.4 GHz,"PAQUET,306,TAILLE,22,Welcome to new project",-30,1e-06,,3.148991254836472e-05
28.181796312332153,Wi-Fi 2.4 GHz,"PAQUET,307,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-30,1e-06,,3.148991254836472e-05
28.735227584838867,Wi-Fi 2.4 GHz,"PAQUET,308,TAILLE,22,Welcome to new project",-32,6.30957344480193e-07,,3.148991254836472e-05
29.307777404785156,Wi-Fi 2.4 GHz,"PAQUET,309,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,3.148991254836472e-05
29.88319969177246,Wi-Fi 2.4 GHz,"PAQUET,310,TAILLE,22,Welcome to new project",-36,2.5118864315095823e-07,,3.148991254836472e-05
30.455703020095825,Wi-Fi 2.4 GHz,"PAQUET,311,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,3.148991254836472e-05
31.01998281478882,Wi-Fi 2.4 GHz,"PAQUET,312,TAILLE,22,Welcome to new project",-31,7.943282347242822e-07,,3.148991254836472e-05
31.58655047416687,Wi-Fi 2.4 GHz,"PAQUET,313,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,3.148991254836472e-05
32.155749797821045,Wi-Fi 2.4 GHz,"PAQUET,314,TAILLE,22,Welcome to new project",-30,1e-06,,3.148991254836472e-05
32.70898079872131,Wi-Fi 2.4 GHz,"PAQUET,315,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-29,1.2589254117941661e-06,,3.148991254836472e-05
33.26915645599365,Wi-Fi 2.4 GHz,"PAQUET,316,TAILLE,22,Welcome to new project",-32,6.30957344480193e-07,,3.148991254836472e-05
33.949623823165894,Wi-Fi 2.4 GHz,"PAQUET,317,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-34,3.981071705534969e-07,,3.148991254836472e-05
34.55296564102173,Wi-Fi 2.4 GHz,"PAQUET,318,TAILLE,22,Welcome to new project",-34,3.981071705534969e-07,,3.148991254836472e-05
35.1449134349823,Wi-Fi 2.4 GHz,"PAQUET,319,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-33,5.011872336272725e-07,,3.148991254836472e-05
35.74187421798706,Wi-Fi 2.4 GHz,"PAQUET,320,TAILLE,22,Welcome to new project",-35,3.162277660168379e-07,,3.148991254836472e-05
36.34761309623718,Wi-Fi 2.4 GHz,"PAQUET,321,TAILLE,62,Detection d'onde electromagnétique Université de montpellier",-32,6.30957344480193e-07,,3.148991254836472e-05
36.946887731552124,Wi-Fi 2.4 GHz,"PAQUET,322,TAILLE,22,Welcome to new project",-30,1e-06,,3.148991254836472e-05
