index;device_id;canonical_uuid;address;start_epoch;end_epoch;span_ms;interval_ms;packet_count;channels;pdu_types;length_mean_bytes;rssi_mean_dbm;total_airtime_us;event_energy_j;event_energy_nj;cumulative_energy_j;cumulative_energy_nj
1;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758365.821546;1784758365.821546;0.0;;1;37;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;9.243742067955261e-14;9.24374206795526e-05
2;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758366.140695;1784758366.140695;0.0;319.1490173339844;1;37;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;1.8487484135910522e-13;0.0001848748413591052
3;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758366.390858;1784758366.390858;0.0;250.16283988952637;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;3.313782801227921e-13;0.0003313782801227921
4;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758366.417128;1784758366.417128;0.0;26.270151138305664;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;4.04803933313647e-13;0.000404803933313647
5;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758366.691896;1784758366.691896;0.0;274.7678756713867;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;5.513073720773339e-13;0.0005513073720773339
6;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758366.729564;1784758366.729564;0.0;37.66798973083496;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;6.247330252681888e-13;0.0006247330252681888
7;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758366.968027;1784758366.968027;0.0;238.4631633758545;1;37;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;6.981586784590437e-13;0.0006981586784590438
8;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758366.999386;1784758366.999386;0.0;31.358957290649414;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;8.446621172227305e-13;0.0008446621172227305
9;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.046032;1784758367.046032;0.0;46.6458797454834;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;9.180877704135853e-13;0.0009180877704135853
10;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.260909;1784758367.260909;0.0;214.87712860107422;1;37;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;1.0105251910931379e-12;0.0010105251910931378
11;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.292268;1784758367.292268;0.0;31.358957290649414;1;38;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;1.1268970089873342e-12;0.0011268970089873343
12;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.335027;1784758367.335027;0.0;42.758941650390625;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;1.200322662178189e-12;0.001200322662178189
13;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.542837;1784758367.542837;0.0;207.8099250793457;1;37;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;1.2927600828577415e-12;0.0012927600828577415
14;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.569592;1784758367.569592;0.0;26.755094528198242;1;38;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;1.4091319007519378e-12;0.0014091319007519378
15;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.591705;1784758367.591705;0.0;22.11308479309082;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;1.4825575539427926e-12;0.0014825575539427927
16;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.883624;1784758367.883624;0.0;291.9189929962158;1;37;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;1.5559832071336474e-12;0.0015559832071336474
17;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.91513;1784758367.91513;0.0;31.505823135375977;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;1.7024866458973342e-12;0.0017024866458973343
18;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758367.952667;1784758367.952667;0.0;37.5370979309082;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;1.775912299088189e-12;0.001775912299088189
19;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758368.16082;1784758368.16082;0.0;208.15300941467285;1;37;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;1.8683497197677418e-12;0.0018683497197677418
20;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758368.187757;1784758368.194613;6.855964660644531;26.937007904052734;2;38,39;ADV_IND;36;-65.5;736.0;2.1992909195454176e-13;0.00021992909195454175;2.0882788117222836e-12;0.0020882788117222834
21;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758368.43134;1784758368.43134;0.0;243.58296394348145;1;37;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;2.180716232401836e-12;0.002180716232401836
22;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758368.452511;1784758368.452511;0.0;21.171092987060547;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;2.327219671165523e-12;0.002327219671165523
23;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758368.478777;1784758368.478777;0.0;26.265859603881836;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;2.400645324356378e-12;0.002400645324356378
24;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758368.676836;1784758368.676836;0.0;198.05908203125;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;2.547148763120065e-12;0.002547148763120065
25;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758368.708176;1784758368.708176;0.0;31.33988380432129;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;2.6205744163109198e-12;0.00262057441631092
26;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.001437;1784758369.014801;13.364076614379883;293.2610511779785;3;37,38,39;ADV_IND;36;-66.33333333333333;1104.0;2.632231242759061e-13;0.0002632231242759061;2.8837975405868257e-12;0.0028837975405868257
27;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.25925;1784758369.25925;0.0;257.8129768371582;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;3.0303009793505127e-12;0.0030303009793505127
28;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.301136;1784758369.301136;0.0;41.886091232299805;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;3.1037266325413675e-12;0.0031037266325413676
29;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.539105;1784758369.539105;0.0;237.96892166137695;1;37;ADV_IND;36;-66.0;368.0;9.243742067955261e-14;9.24374206795526e-05;3.19616405322092e-12;0.00319616405322092
30;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.576031;1784758369.576031;0.0;36.9260311126709;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;3.342667491984607e-12;0.0033426674919846073
31;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.598203;1784758369.598203;0.0;22.171974182128906;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;3.416093145175462e-12;0.0034160931451754618
32;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.827065;1784758369.827065;0.0;228.86204719543457;1;38;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;3.532464963069658e-12;0.0035324649630696582
33;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758369.858587;1784758369.858587;0.0;31.522035598754883;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;3.605890616260513e-12;0.003605890616260513
34;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758370.409101;1784758370.409101;0.0;550.5139827728271;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;3.679316269451368e-12;0.0036793162694513677
35;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758370.974215;1784758370.974215;0.0;565.1140213012695;1;38;ADV_IND;36;-64.0;368.0;1.4650343876368686e-13;0.00014650343876368684;3.825819708215055e-12;0.0038258197082150546
36;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758371.006279;1784758371.006279;0.0;32.063961029052734;1;39;ADV_IND;36;-67.0;368.0;7.342565319085489e-14;7.342565319085489e-05;3.89924536140591e-12;0.00389924536140591
37;Appareil_001;00112233-4455-6677-8899-aabbccddeeff;4b:9c:4c:e8:b6:be;1784758371.258486;1784758371.258486;0.0;252.20704078674316;1;38;ADV_IND;36;-65.0;368.0;1.1637181789419636e-13;0.00011637181789419637;4.015617179300107e-12;0.004015617179300107
