parametre;valeur
duree_acquisition_s;60.638515353
temps_exposition_rf_s;0.149776
taux_occupation_percent;0.2469981316793404
puissance_moyenne_nw;0.2732637432474863
energie_totale_nj;0.0409283504086355
indice_tempo;21.151987162374315
niveau_tempo;ORANGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
