temps_s,numero_paquet,message,rssi_dbm,puissance_w,energie_totale_j
0.0007455348968505859,1,"PAQUET,145,TAILLE,1,A",-33,5.011872336272725e-07,0.00012007965642936742
0.6147170066833496,2,"PAQUET,146,TAILLE,1,A",-34,3.981071705534969e-07,0.00012007965642936742
1.3805804252624512,3,"PAQUET,147,TAILLE,1,A",-34,3.981071705534969e-07,0.00012007965642936742
1.8953075408935547,4,"PAQUET,148,TAILLE,1,A",-35,3.162277660168379e-07,0.00012007965642936742
2.4455370903015137,5,"PAQUET,149,TAILLE,1,A",-34,3.981071705534969e-07,0.00012007965642936742
2.923496723175049,6,"PAQUET,150,TAILLE,1,A",-28,1.584893192461114e-06,0.00012007965642936742
3.449497938156128,7,"PAQUET,151,TAILLE,1,A",-26,2.5118864315095823e-06,0.00012007965642936742
3.9503917694091797,8,"PAQUET,152,TAILLE,1,A",-26,2.5118864315095823e-06,0.00012007965642936742
4.4645020961761475,9,"PAQUET,153,TAILLE,1,A",-26,2.5118864315095823e-06,0.00012007965642936742
4.928378343582153,10,"PAQUET,154,TAILLE,1,A",-28,1.584893192461114e-06,0.00012007965642936742
5.400052547454834,11,"PAQUET,155,TAILLE,1,A",-30,1e-06,0.00012007965642936742
5.871540307998657,12,"PAQUET,156,TAILLE,1,A",-30,1e-06,0.00012007965642936742
6.357046127319336,13,"PAQUET,157,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
6.839926719665527,14,"PAQUET,158,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
7.341280460357666,15,"PAQUET,159,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
7.837495803833008,16,"PAQUET,160,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
8.348406314849854,17,"PAQUET,161,TAILLE,1,A",-30,1e-06,0.00012007965642936742
8.807568788528442,18,"PAQUET,162,TAILLE,1,A",-30,1e-06,0.00012007965642936742
9.263007879257202,19,"PAQUET,163,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
9.728361368179321,20,"PAQUET,164,TAILLE,1,A",-30,1e-06,0.00012007965642936742
10.196331977844238,21,"PAQUET,165,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
10.665222883224487,22,"PAQUET,166,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
11.131535291671753,23,"PAQUET,167,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
11.600697755813599,24,"PAQUET,168,TAILLE,1,A",-30,1e-06,0.00012007965642936742
12.081295728683472,25,"PAQUET,169,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
12.572134971618652,26,"PAQUET,170,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
13.054313659667969,27,"PAQUET,171,TAILLE,1,A",-30,1e-06,0.00012007965642936742
13.535326719284058,28,"PAQUET,172,TAILLE,1,A",-30,1e-06,0.00012007965642936742
14.032744646072388,29,"PAQUET,173,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
14.527565956115723,30,"PAQUET,174,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
15.02702808380127,31,"PAQUET,175,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
15.523561954498291,32,"PAQUET,176,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
16.030086040496826,33,"PAQUET,177,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
16.538077354431152,34,"PAQUET,178,TAILLE,1,A",-30,1e-06,0.00012007965642936742
17.110996961593628,35,"PAQUET,179,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
17.612541913986206,36,"PAQUET,180,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
18.107045650482178,37,"PAQUET,181,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
18.604296922683716,38,"PAQUET,182,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
19.311030387878418,39,"PAQUET,183,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
20.27467131614685,40,"PAQUET,184,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
21.28474187850952,41,"PAQUET,185,TAILLE,1,A",-30,1e-06,0.00012007965642936742
22.296439170837402,42,"PAQUET,186,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
23.311764240264893,43,"PAQUET,187,TAILLE,1,A",-30,1e-06,0.00012007965642936742
24.281766653060913,44,"PAQUET,188,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
25.303950548171997,45,"PAQUET,189,TAILLE,1,A",-30,1e-06,0.00012007965642936742
26.275570392608643,46,"PAQUET,190,TAILLE,1,A",-30,1e-06,0.00012007965642936742
27.29496717453003,47,"PAQUET,191,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
28.300413370132446,48,"PAQUET,192,TAILLE,1,A",-30,1e-06,0.00012007965642936742
29.272361278533936,49,"PAQUET,193,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
30.313865900039673,50,"PAQUET,194,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
31.300403118133545,51,"PAQUET,195,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
32.284274101257324,52,"PAQUET,196,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
33.29930233955383,53,"PAQUET,197,TAILLE,1,A",-30,1e-06,0.00012007965642936742
34.293277740478516,54,"PAQUET,198,TAILLE,1,A",-30,1e-06,0.00012007965642936742
35.29616379737854,55,"PAQUET,199,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
36.29812550544739,56,"PAQUET,200,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
37.29928231239319,57,"PAQUET,201,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
38.28281283378601,58,"PAQUET,202,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
39.29375910758972,59,"PAQUET,203,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
40.30583739280701,60,"PAQUET,204,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
41.26827573776245,61,"PAQUET,205,TAILLE,1,A",-30,1e-06,0.00012007965642936742
42.281769037246704,62,"PAQUET,206,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
43.292181968688965,63,"PAQUET,207,TAILLE,1,A",-30,1e-06,0.00012007965642936742
44.31218934059143,64,"PAQUET,208,TAILLE,1,A",-30,1e-06,0.00012007965642936742
45.32181358337402,65,"PAQUET,209,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
46.33190202713013,66,"PAQUET,210,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
47.291996717453,67,"PAQUET,211,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
48.30904674530029,68,"PAQUET,212,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
49.26370596885681,69,"PAQUET,213,TAILLE,1,A",-30,1e-06,0.00012007965642936742
50.28416562080383,70,"PAQUET,214,TAILLE,1,A",-30,1e-06,0.00012007965642936742
51.30472207069397,71,"PAQUET,215,TAILLE,1,A",-30,1e-06,0.00012007965642936742
52.32882070541382,72,"PAQUET,216,TAILLE,1,A",-30,1e-06,0.00012007965642936742
53.30302548408508,73,"PAQUET,217,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
54.31515049934387,74,"PAQUET,218,TAILLE,1,A",-30,1e-06,0.00012007965642936742
55.28701639175415,75,"PAQUET,219,TAILLE,1,A",-30,1e-06,0.00012007965642936742
56.30806756019592,76,"PAQUET,220,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
57.28217172622681,77,"PAQUET,221,TAILLE,1,A",-30,1e-06,0.00012007965642936742
58.2675404548645,78,"PAQUET,222,TAILLE,1,A",-29,1.2589254117941661e-06,0.00012007965642936742
59.271570444107056,79,"PAQUET,223,TAILLE,1,A",-30,1e-06,0.00012007965642936742
