parametre;valeur
duree_acquisition_s;60.48921337999991
temps_exposition_rf_s;0.13347199999999998
taux_occupation_percent;0.22065421674690022
puissance_moyenne_nw;0.872234730296044
energie_totale_nj;0.11641891392207358
indice_tempo;50.285336514802204
niveau_tempo;ORANGE
bande_frequence;2,4 GHz — BLE
note;Indice expérimental non réglementaire.
