timestamp_iso;device_id;ancien_niveau;nouveau_niveau;grandeur;valeur;unite
2026-07-23T00:10:40.467073;Appareil_001;INITIAL;ORANGE;RSSI;-69.0;dBm
2026-07-23T00:10:49.878627;Appareil_001;ORANGE;VERT;RSSI;-78.0;dBm
2026-07-23T00:10:49.883990;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:10:52.417218;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:10:52.522700;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:10:53.044486;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:10:53.049847;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:10:54.505212;Appareil_001;ORANGE;VERT;RSSI;-75.0;dBm
2026-07-23T00:10:54.511003;Appareil_001;VERT;ORANGE;RSSI;-64.0;dBm
2026-07-23T00:10:56.490095;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:10:56.496494;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:10:58.465941;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:10:58.471666;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:10:59.299449;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:10:59.405739;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:00.141745;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:00.147768;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:00.564336;Appareil_001;ORANGE;VERT;RSSI;-71.0;dBm
2026-07-23T00:11:00.570373;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:11:00.786286;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:00.794801;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:01.039933;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:01.046009;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:02.195423;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:02.202945;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:11:04.722251;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:04.828978;Appareil_001;VERT;ORANGE;RSSI;-65.0;dBm
2026-07-23T00:11:06.191612;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:06.199316;Appareil_001;VERT;ORANGE;RSSI;-64.0;dBm
2026-07-23T00:11:06.825208;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:06.832983;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:07.147670;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:07.154515;Appareil_001;VERT;ORANGE;RSSI;-67.0;dBm
2026-07-23T00:11:09.054702;Appareil_001;ORANGE;VERT;RSSI;-73.0;dBm
2026-07-23T00:11:09.062573;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:11.890617;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:11.897425;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:13.577917;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:13.585157;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:18.519379;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:18.529346;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:20.319805;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:20.327356;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:21.602055;Appareil_001;ORANGE;VERT;RSSI;-72.0;dBm
2026-07-23T00:11:21.609958;Appareil_001;VERT;ORANGE;RSSI;-66.0;dBm
2026-07-23T00:11:25.386969;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:25.704097;Appareil_001;ROUGE;ORANGE;RSSI;-57.0;dBm
2026-07-23T00:11:26.438393;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:26.547523;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:26.759482;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:26.770368;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:27.080951;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:27.089390;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:27.299856;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:27.409526;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:27.937917;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:27.947075;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:28.473879;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:28.483976;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:28.795128;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:28.803385;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:29.013833;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:29.123335;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:29.345370;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:29.454958;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:29.666095;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:29.674759;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:29.885121;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:29.994631;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:30.525300;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:30.534292;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:30.745044;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:30.854427;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:31.066931;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:31.079023;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:31.391253;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:11:31.399977;Appareil_001;ROUGE;ORANGE;RSSI;-57.0;dBm
2026-07-23T00:11:31.610276;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:31.618851;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:31.930801;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:31.942815;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:32.160954;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:32.270617;Appareil_001;ROUGE;ORANGE;RSSI;-56.0;dBm
2026-07-23T00:11:32.481922;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
2026-07-23T00:11:33.652327;Appareil_001;ROUGE;ORANGE;RSSI;-64.0;dBm
2026-07-23T00:11:35.138085;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:11:35.149363;Appareil_001;ROUGE;ORANGE;RSSI;-59.0;dBm
2026-07-23T00:11:35.361976;Appareil_001;ORANGE;ROUGE;RSSI;-55.0;dBm
2026-07-23T00:11:35.372553;Appareil_001;ROUGE;ORANGE;RSSI;-59.0;dBm
2026-07-23T00:11:35.684053;Appareil_001;ORANGE;ROUGE;RSSI;-54.0;dBm
